,Store,Date,CategoryID,ProductID,Q1,Q2,Q3,Q4,SpecialID
711,16,2019-09-28,2,162XXRP,22483.89,23174.16,22786.26,21750.01,
712,16,2019-11-02,3,163XXRP,8278.26,8721.26,8092.8,7772.38,
713,16,2019-12-17,4,164XXRP,14319.11,14476.6,13324.04,13887.17,
714,16,2019-12-13,5,165XXRP,13295.8,15509.85,15595.76,11939.1,
715,16,2019-12-15,6,166XXRP,4501.74,4673.75,6418.12,4134.09,
716,16,2019-11-25,7,167XXRP,9793.38,11403.49,11584.1,8863.84,
717,16,2019-05-04,8,168XXRP,16238.07,16421.22,16433.65,15840.66,
718,16,2019-01-20,9,169XXRP,9885.13,11518.21,11141.92,10234.21,
719,16,2019-02-27,10,1610XXRP,10204.05,10258.44,9047.25,11213.08,
720,16,2019-07-18,11,1611XXRP,9947.86,9017.8,10790.91,8974.77,
721,16,2019-06-15,12,1612XXRP,3606.5,2928.69,2405.85,2658.31,
722,16,2019-10-23,13,1613XXRP,14779.59,14330.43,14178.01,14676.48,
723,16,2019-06-07,14,1614XXRP,9994.66,8637,9066.23,8422.48,
724,16,2019-08-18,16,1616XXRP,1811.37,2217.5,2002.29,1965.63,
725,16,2019-05-16,17,1617XXRP,6867.96,7702.94,5998.22,7548.17,
726,16,2019-06-26,18,1618XXRP,1369.0,3911,2408.46,413.63,
727,16,2019-12-30,19,1619XXRP,1514.29,1342.64,1240.42,1223.42,
728,16,2019-04-15,20,1620XXRP,2449.01,2097.38,1947.05,2664.69,
729,16,2019-08-24,21,1621XXRP,3155.13,3512.21,3464.3,3241.05,
730,16,2019-04-23,22,1622XXRP,6794.99,5938.75,6537.23,6438.08,
731,16,2019-05-12,23,1623XXRP,9481.49,9667.49,10736.29,8808.93,
732,16,2019-08-20,24,1624XXRP,1761.02,2571.96,2587.65,2589.84,
733,16,2019-04-27,25,1625XXRP,3594.58,3536.17,3711.75,3357.25,
734,16,2019-06-16,26,1626XXRP,1871.88,2026.22,2128.42,2371.45,
735,16,2019-04-17,27,1627XXRP,576.0,735.5,642.25,587.5,
736,16,2019-02-16,28,1628XXRP,300.5,189.5,266.0,255.5,
737,16,2019-09-29,29,1629XXRP,1473.16,1579.54,1764.46,1852.82,
738,16,2019-05-25,30,1630XXRP,1488.0,1560,1478.0,1613.0,
739,16,2019-11-09,31,1631XXRP,1078.0,1040,1026.0,1156.92,
740,16,2019-10-12,32,1632XXRP,3852.56,6555.16,6299.24,4396.45,
741,16,2019-01-15,33,1633XXRP,2123.6,2299.36,1815.49,1807.12,
742,16,2019-10-11,34,1634XXRP,4069.81,4057.15,4541.31,4328.95,
743,16,2019-12-13,35,1635XXRP,663.0,411,345.0,517.0,
744,16,2019-07-18,36,1636XXRP,1705.9,1578.1,2399.5,1816.0,
745,16,2019-01-28,38,1638XXRP,57776.81,43115.55,49663.5,48213.68,
746,16,2019-02-26,40,1640XXRP,34870.18,33667.35,33627.79,33763.57,
747,16,2019-03-14,41,1641XXRP,2285.64,2648.72,3419.76,3014.0,
748,16,2019-09-03,42,1642XXRP,2932.81,2460.85,2359.16,2727.88,
749,16,2019-11-13,44,1644XXRP,4435.48,5436.28,4290.84,4755.35,
750,16,2019-12-18,45,1645XXRP,34.62,18.01,,,
751,16,2019-09-25,46,1646XXRP,12553.92,13502.45,13246.72,13389.79,
752,16,2019-09-25,47,1647XXRP,0.0,,,,
753,16,2019-10-04,48,1648XXRP,0.0,,,,
754,16,2019-02-06,49,1649XXRP,0.0,,,,
755,16,2019-12-19,37,1687XXRP,6786.01,7206.79,5979.45,6487.41,
756,16,2019-04-20,43,1693XXRP,0.0,,,,
757,17,2019-11-18,1,171XXRP,20304.23,40434.79,23375.58,16343.01,
758,17,2019-04-23,2,172XXRP,37655.46,36920.11,36840.52,38648.06,
759,17,2019-07-06,3,173XXRP,15548.65,15581.17,12712.95,14277.07,
760,17,2019-01-09,4,174XXRP,20984.53,19928.04,18594.79,20544.25,
761,17,2019-05-15,5,175XXRP,20535.19,24537.73,20236.42,19318.88,
762,17,2019-06-10,6,176XXRP,3775.38,4976.49,6771.34,4950.49,
763,17,2019-04-20,7,177XXRP,11501.61,12589.82,13099.78,10779.21,
764,17,2019-11-10,8,178XXRP,22462.7,20456.75,20038.68,22228.17,
765,17,2019-02-17,9,179XXRP,12639.16,14727.31,16732.29,14235.5,
766,17,2019-04-22,10,1710XXRP,12323.85,11814.74,11700.91,11054.0,
767,17,2019-04-10,11,1711XXRP,13238.96,12032.93,10937.71,12285.26,
768,17,2019-11-17,12,1712XXRP,5480.97,5602.04,6686.23,5703.35,
769,17,2019-04-18,13,1713XXRP,22023.73,20836.78,19899.01,21311.75,
770,17,2019-05-23,14,1714XXRP,9379.08,10789,10985.93,11190.97,
771,17,2019-04-18,16,1716XXRP,2105.28,2001.37,2237.13,2654.07,
772,17,2019-11-01,17,1717XXRP,10642.14,9641.04,9331.02,11042.96,
773,17,2019-02-14,18,1718XXRP,4803.1,12397.47,7158.16,1202.41,
774,17,2019-04-22,19,1719XXRP,3884.62,3762.38,3233.19,3607.12,
775,17,2019-06-22,20,1720XXRP,3461.32,3403.32,3451.23,3394.42,
776,17,2019-02-23,21,1721XXRP,4534.25,5133.6,4049.21,4299.81,
777,17,2019-09-29,22,1722XXRP,5326.23,7259.16,7567.62,7359.92,
778,17,2019-02-27,23,1723XXRP,9532.58,13476.48,13907.22,10630.45,
779,17,2019-10-14,24,1724XXRP,4583.13,6702.22,4438.23,3627.6,
780,17,2019-08-21,25,1725XXRP,3413.75,4600.5,4230.0,3515.0,
781,17,2019-02-23,26,1726XXRP,7853.86,11781.24,9222.78,7729.62,
782,17,2019-06-15,27,1727XXRP,1143.0,1371,1142.5,1211.5,
783,17,2019-08-21,28,1728XXRP,1891.66,1840.77,1788.8,1856.94,
784,17,2019-06-20,29,1729XXRP,2712.07,3495.23,4130.18,2971.57,
785,17,2019-08-14,30,1730XXRP,1859.0,2319.44,2360.08,1893.5,
786,17,2019-03-24,31,1731XXRP,1553.76,1902.84,1861.26,1717.92,
787,17,2019-01-24,32,1732XXRP,4453.59,5617.53,6975.11,4054.22,
788,17,2019-05-11,33,1733XXRP,5030.14,7689.49,6294.61,4514.58,
789,17,2019-04-24,34,1734XXRP,7132.67,8523.6,15279.0,7164.65,
790,17,2019-05-11,35,1735XXRP,1552.0,1519,4048.1,745.0,
791,17,2019-05-14,36,1736XXRP,789.0,851,1093.0,859.0,
792,17,2019-01-18,38,1738XXRP,64439.76,73037.45,70361.72,71810.08,
793,17,2019-09-09,40,1740XXRP,47359.32,45612.83,46422.08,48167.29,
794,17,2019-01-02,41,1741XXRP,7.0,,1.0,12.0,
795,17,2019-04-07,42,1742XXRP,3232.11,3035.85,3970.55,2753.92,
796,17,2019-05-24,44,1744XXRP,7757.54,8767.9,6963.53,7822.44,
797,17,2019-04-22,45,1745XXRP,0.0,38.93,9.47,11.47,
798,17,2019-01-07,46,1746XXRP,21452.03,23792.33,23162.89,23766.85,
799,17,2019-02-19,47,1747XXRP,0.0,,-17.74,,
800,17,2019-03-11,48,1748XXRP,1215.0,801,234.0,1138.0,
801,17,2019-10-31,49,1749XXRP,0.0,,,,
802,17,2019-01-21,37,1787XXRP,7904.69,7208.8,7614.72,7075.34,
803,17,2019-06-25,43,1793XXRP,4000.62,2972.41,2823.5,3284.59,
804,18,2019-01-23,1,181XXRP,22252.71,38184.43,26068.39,16951.62,
805,18,2019-04-18,2,182XXRP,67807.23,68001.02,68031.99,64838.86,
806,18,2019-12-13,3,183XXRP,16150.95,14339.76,12824.25,14382.83,
807,18,2019-07-13,4,184XXRP,29263.04,27840.42,26191.65,26124.41,
808,18,2019-04-15,5,185XXRP,34116.49,30452.17,26520.39,19970.44,
809,18,2019-03-10,6,186XXRP,5883.54,6760.67,7202.56,6782.27,
810,18,2019-05-14,7,187XXRP,21081.22,23489.46,28461.13,23222.91,
811,18,2019-11-06,8,188XXRP,38834.28,36204.78,35934.08,36394.45,
812,18,2019-06-13,9,189XXRP,15605.14,14061.95,11570.91,13830.17,
813,18,2019-06-21,10,1810XXRP,16642.3,16261.64,14471.88,15740.41,
814,18,2019-07-28,11,1811XXRP,21171.41,21359.94,18890.16,17428.18,
815,18,2019-10-22,12,1812XXRP,3396.81,4359.23,3402.46,3801.89,
816,18,2019-03-08,13,1813XXRP,48324.54,45093.55,43825.87,45534.82,
817,18,2019-07-28,14,1814XXRP,25662.12,26172.56,23483.5,24230.12,
818,18,2019-06-07,16,1816XXRP,4413.61,7141.89,5582.23,6101.78,
819,18,2019-02-15,17,1817XXRP,19325.72,21256.18,20246.61,20133.64,
820,18,2019-01-30,18,1818XXRP,3963.0,14004,12069.47,1226.39,
821,18,2019-02-13,19,1819XXRP,3669.66,3758.59,3188.03,3040.87,
822,18,2019-03-25,20,1820XXRP,11255.49,10104.73,10618.6,10322.27,
823,18,2019-12-10,21,1821XXRP,5778.95,7126.34,6012.66,5958.34,
824,18,2019-01-31,22,1822XXRP,18722.53,20066.69,22215.36,19603.59,
825,18,2019-06-27,23,1823XXRP,33867.32,32485.35,34197.75,29875.78,
826,18,2019-02-21,24,1824XXRP,10441.16,10602.81,8918.96,9719.22,
827,18,2019-07-20,25,1825XXRP,14177.0,14174.63,15266.12,15290.75,
828,18,2019-03-11,26,1826XXRP,13386.53,11275.13,11253.15,10816.52,
829,18,2019-04-14,27,1827XXRP,3984.5,3527.5,3893.88,3435.38,
830,18,2019-06-20,28,1828XXRP,2140.71,1776.17,2063.22,1999.41,
831,18,2019-07-16,29,1829XXRP,9932.24,10632.68,10095.94,8781.28,
832,18,2019-06-19,30,1830XXRP,7425.42,6953.5,7853.0,6276.5,
833,18,2019-07-01,31,1831XXRP,3575.98,3459.42,3140.08,3361.34,
834,18,2019-09-02,32,1832XXRP,10609.27,12643.5,16962.7,8040.99,
835,18,2019-12-21,33,1833XXRP,12836.89,13085.32,9792.82,9753.44,
836,18,2019-08-26,34,1834XXRP,21711.62,23051.62,23868.22,22038.01,
837,18,2019-05-10,35,1835XXRP,4348.0,3545.04,2744.42,3673.0,
838,18,2019-06-15,36,1836XXRP,2294.0,1697,1393.5,1450.5,
839,18,2019-04-07,38,1838XXRP,83588.25,70880.24,64172.48,82610.56,
840,18,2019-08-04,39,1839XXRP,0.0,,,,
841,18,2019-12-07,40,1840XXRP,75374.76,68271.66,71668.6,69547.34,
842,18,2019-11-26,41,1841XXRP,161.76,546.07,419.48,360.9,
843,18,2019-07-19,42,1842XXRP,4879.45,5064.06,5552.53,5400.18,
844,18,2019-11-09,44,1844XXRP,5693.72,6050.89,5669.01,5917.09,
845,18,2019-02-25,45,1845XXRP,20.94,,10.47,,
846,18,2019-07-28,46,1846XXRP,26295.76,25347.51,25336.88,24386.78,
847,18,2019-09-06,47,1847XXRP,0.0,,,,
848,18,2019-08-28,48,1848XXRP,0.0,,10.0,,
849,18,2019-01-27,49,1849XXRP,18990.2,15216.7,17234.83,15448.26,
850,18,2019-02-10,50,1850XXRP,0.0,,,75.0,
851,18,2019-07-06,37,1887XXRP,17844.39,17456.97,17817.6,15795.73,
852,18,2019-02-19,43,1893XXRP,896.12,844.62,698.74,780.7,
853,19,2019-05-12,1,191XXRP,21500.58,40188.68,32365.74,15770.97,
854,19,2019-09-03,2,192XXRP,52144.5,52442.96,52145.11,49014.17,
855,19,2019-08-25,3,193XXRP,18215.03,15667.26,13327.22,13448.24,
856,19,2019-08-27,4,194XXRP,31589.44,29472.68,29844.15,29558.39,
857,19,2019-05-06,5,195XXRP,36887.69,39934.03,42698.05,24791.4,
858,19,2019-11-14,6,196XXRP,6771.64,7174.08,6966.86,6857.75,
859,19,2019-10-18,7,197XXRP,22299.98,24298.19,28351.83,19983.39,
860,19,2019-06-13,8,198XXRP,48449.43,45921.29,44518.49,44208.58,
861,19,2019-05-23,9,199XXRP,12355.07,12736.71,14887.6,12618.37,
862,19,2019-06-26,10,1910XXRP,24525.54,21209.15,20576.03,26823.11,
863,19,2019-08-29,11,1911XXRP,21710.43,20363.58,20931.45,21748.37,
864,19,2019-06-08,12,1912XXRP,5089.54,5813.16,6497.8,5463.38,
865,19,2019-03-02,13,1913XXRP,38597.52,35133.64,37176.57,36640.11,
866,19,2019-06-19,14,1914XXRP,17590.59,18722.59,18039.39,17262.0,
867,19,2019-07-03,16,1916XXRP,4929.87,5484.17,6512.47,8274.82,
868,19,2019-06-20,17,1917XXRP,20578.79,21172.85,18952.2,17959.47,
869,19,2019-12-18,18,1918XXRP,3953.7,11815.94,10249.13,724.41,
870,19,2019-02-07,19,1919XXRP,0.0,,-9.38,,
871,19,2019-10-10,20,1920XXRP,6261.35,6912.73,6324.71,6812.06,
872,19,2019-08-13,21,1921XXRP,7638.42,7353.43,7578.01,6926.52,
873,19,2019-06-12,22,1922XXRP,12478.0,14532.78,17353.2,13415.63,
874,19,2019-04-01,23,1923XXRP,25160.36,26100.43,25698.04,21394.1,
875,19,2019-07-11,24,1924XXRP,6099.86,6330.94,5816.69,6103.96,
876,19,2019-04-22,25,1925XXRP,10577.7,10360.17,10512.87,9921.81,
877,19,2019-01-24,26,1926XXRP,7043.39,8728.36,8982.11,7372.33,
878,19,2019-09-12,27,1927XXRP,3303.98,3227.3,2634.11,2625.73,
879,19,2019-01-20,28,1928XXRP,1232.07,1026.3,975.85,1067.1,
880,19,2019-04-14,29,1929XXRP,7034.26,7948.98,6686.25,5578.39,
881,19,2019-12-05,30,1930XXRP,5740.07,6020.43,6702.44,5269.19,
882,19,2019-09-25,31,1931XXRP,3146.96,3276.64,2951.4,3107.33,
883,19,2019-10-25,32,1932XXRP,8250.87,12544.74,14250.62,6043.65,
884,19,2019-06-21,33,1933XXRP,7251.46,6951.13,7108.74,4340.71,
885,19,2019-01-19,34,1934XXRP,16842.33,17076.51,17607.59,17984.0,
886,19,2019-09-16,35,1935XXRP,2095.0,2516,2557.0,3064.96,
887,19,2019-08-12,36,1936XXRP,1497.0,1634,1224.0,1173.0,
888,19,2019-08-20,37,1937XXRP,2717.11,2562.65,3066.72,3107.95,
889,19,2019-10-30,38,1938XXRP,91759.83,83045.95,81801.23,72494.62,
890,19,2019-05-12,39,1939XXRP,0.0,,,,
891,19,2019-01-28,40,1940XXRP,61278.07,59052.01,56632.42,54991.36,
892,19,2019-10-25,41,1941XXRP,1542.83,2013.99,1284.0,1090.66,
893,19,2019-12-29,42,1942XXRP,4417.22,5120.83,5058.49,5017.01,
894,19,2019-03-30,44,1944XXRP,5599.86,5540.84,5695.29,5855.37,
895,19,2019-09-10,45,1945XXRP,4.5,,1.16,,
896,19,2019-01-06,46,1946XXRP,19724.52,21685.48,22167.91,20014.22,
897,19,2019-06-30,47,1947XXRP,0.0,,,,
898,19,2019-03-18,48,1948XXRP,0.0,,,,
899,19,2019-11-26,49,1949XXRP,6916.09,7848.03,7004.84,6976.94,
900,19,2019-07-31,50,1950XXRP,1099.0,1195,1247.0,779.0,
901,19,2019-08-16,43,1993XXRP,36740.43,36628.49,32748.63,33479.9,
902,20,2019-06-26,1,201XXRP,46021.21,52734.17,55649.79,36805.42,
903,20,2019-06-10,2,202XXRP,85812.69,67951.33,78321.16,72410.12,
904,20,2019-01-07,3,203XXRP,15933.49,9967.43,12788.39,12425.97,
905,20,2019-01-03,4,204XXRP,56524.58,45202.34,49697.84,45317.16,
906,20,2019-02-20,5,205XXRP,56536.02,55374.65,60605.77,41945.94,
907,20,2019-08-15,6,206XXRP,8940.41,9525.41,10570.84,7479.6,
908,20,2019-10-08,7,207XXRP,33042.19,33130.25,36627.36,26483.03,
909,20,2019-06-05,8,208XXRP,89319.61,70699.45,79592.54,72055.29,
910,20,2019-03-29,9,209XXRP,18259.07,24902.87,20358.48,16618.3,
911,20,2019-03-16,10,2010XXRP,45073.66,57161.48,49382.79,38323.81,
912,20,2019-07-19,11,2011XXRP,33693.8,33919.29,26807.27,25207.18,
913,20,2019-12-25,12,2012XXRP,6527.56,4636.7,5237.4,6051.61,
914,20,2019-01-25,13,2013XXRP,69111.88,49665.14,57240.31,55757.29,
915,20,2019-05-19,14,2014XXRP,31194.85,23168.73,27348.55,25144.31,
916,20,2019-06-19,16,2016XXRP,6485.21,14294.06,12728.46,8814.52,
917,20,2019-09-27,17,2017XXRP,22464.57,19232.34,20092.86,17884.43,
918,20,2019-12-21,18,2018XXRP,9045.4,13106.5,8136.77,839.92,
919,20,2019-08-05,19,2019XXRP,0.0,,16.0,,
920,20,2019-01-28,20,2020XXRP,8419.85,5541,6997.76,6528.34,
921,20,2019-12-23,21,2021XXRP,16995.18,14986.54,15440.28,14976.59,
922,20,2019-06-09,22,2022XXRP,17597.83,16298.3,16040.95,13569.0,
923,20,2019-03-25,23,2023XXRP,33712.17,29379.96,31841.88,26763.93,
924,20,2019-11-10,24,2024XXRP,10496.98,6171.13,6737.53,7514.2,
925,20,2019-12-01,25,2025XXRP,17435.07,21097.92,17859.0,14367.63,
926,20,2019-12-17,26,2026XXRP,16856.28,12534.14,14928.51,12739.62,
927,20,2019-08-03,27,2027XXRP,4229.18,3330.63,3022.91,2851.5,
928,20,2019-06-14,28,2028XXRP,1058.36,607.88,990.85,970.98,
929,20,2019-04-06,29,2029XXRP,10209.0,9331.86,10476.33,7275.09,
930,20,2019-01-11,30,2030XXRP,9488.37,7138.63,7618.12,7255.52,
931,20,2019-03-23,31,2031XXRP,3769.12,3839.92,3833.36,3412.46,
932,20,2019-01-13,32,2032XXRP,18245.49,20369.77,21319.03,9921.99,
933,20,2019-11-27,33,2033XXRP,12349.27,7281.03,8815.45,8626.3,
934,20,2019-06-10,34,2034XXRP,25206.5,20074.5,21388.0,18593.18,
935,20,2019-06-15,35,2035XXRP,4667.0,3006,4153.0,3477.0,
936,20,2019-12-31,36,2036XXRP,2559.5,1177.5,1440.5,1140.0,
937,20,2019-11-08,37,2037XXRP,4890.13,3573.5,4665.27,4577.77,
938,20,2019-09-07,38,2038XXRP,111554.95,96517.75,107796.01,117334.73,
939,20,2019-10-26,40,2040XXRP,98890.98,76095.63,89162.55,86532.12,
940,20,2019-11-02,41,2041XXRP,1193.96,2421.52,3615.24,2134.88,
941,20,2019-11-01,42,2042XXRP,7708.73,4778.12,6804.48,8205.33,
942,20,2019-10-24,44,2044XXRP,10130.02,6249.03,7730.54,7485.21,
943,20,2019-04-02,45,2045XXRP,7.52,,10.47,31.41,
944,20,2019-10-13,46,2046XXRP,33577.09,25717.83,32008.78,29828.06,
945,20,2019-01-28,47,2047XXRP,0.0,,,,
946,20,2019-08-13,48,2048XXRP,841.0,624,3070.0,497.0,
947,20,2019-01-26,49,2049XXRP,23494.81,15256,27923.71,24531.43,
948,20,2019-05-07,50,2050XXRP,3720.0,2110,4995.0,3850.0,
949,20,2019-05-21,43,2093XXRP,58244.87,46958.04,47898.26,40147.96,
950,21,2019-04-28,1,211XXRP,15501.96,26220.41,26567.03,12887.75,
951,21,2019-03-04,2,212XXRP,46257.97,45354.15,48838.03,45516.68,
952,21,2019-04-02,3,213XXRP,11370.03,10597.74,10753.93,11849.82,
953,21,2019-01-22,4,214XXRP,20656.62,18757.77,19850.95,19132.22,
954,21,2019-05-08,5,215XXRP,20755.54,18720.46,16448.27,13354.22,
955,21,2019-06-10,6,216XXRP,3789.23,10224.03,7531.63,5226.8,
956,21,2019-10-14,7,217XXRP,15240.4,17015.85,17624.13,17211.88,
957,21,2019-02-07,8,218XXRP,20197.95,18469.82,19854.48,18838.04,
958,21,2019-10-19,9,219XXRP,11381.89,14180.16,12069.65,12517.34,
959,21,2019-01-15,10,2110XXRP,12382.72,13233.42,14316.14,14382.88,
960,21,2019-08-31,11,2111XXRP,11721.74,11110.63,12008.01,11278.92,
961,21,2019-12-01,12,2112XXRP,2540.98,2159.16,2527.12,2699.22,
962,21,2019-06-25,13,2113XXRP,30634.52,27586.33,30587.41,31691.18,
963,21,2019-02-24,14,2114XXRP,20884.6,19151.92,18007.32,17340.71,
964,21,2019-11-24,16,2116XXRP,2043.85,2284.85,2003.61,2944.95,
965,21,2019-12-05,17,2117XXRP,9658.17,9566.31,10076.08,10370.57,
966,21,2019-04-26,18,2118XXRP,3855.02,13273.75,21820.18,1196.47,
967,21,2019-08-21,19,2119XXRP,2179.58,2152.57,2352.55,2166.89,
968,21,2019-12-27,20,2120XXRP,7641.32,6967.78,8046.55,7167.42,
969,21,2019-07-18,21,2121XXRP,3188.76,3567.59,3408.27,3162.25,
970,21,2019-10-09,22,2122XXRP,13400.77,11749.46,15686.91,10063.34,
971,21,2019-06-17,23,2123XXRP,33474.15,40974.81,39754.68,35027.6,
972,21,2019-01-26,24,2124XXRP,7871.55,9283.57,7320.04,8343.69,
973,21,2019-07-22,25,2125XXRP,16165.24,22147.26,21556.25,18403.88,
974,21,2019-12-01,26,2126XXRP,10868.82,11313.24,12198.09,11878.49,
975,21,2019-10-08,27,2127XXRP,2457.5,2500.38,2728.96,1840.75,
976,21,2019-03-01,28,2128XXRP,1083.29,1312.02,1342.73,1296.15,
977,21,2019-03-26,29,2129XXRP,5988.41,6185.78,7180.6,4351.48,
978,21,2019-04-28,30,2130XXRP,5310.0,5099.5,6241.0,5717.5,
979,21,2019-04-20,31,2131XXRP,3289.92,3718.42,3969.42,3777.05,
980,21,2019-10-30,32,2132XXRP,8498.32,10281.66,18802.33,7568.49,
981,21,2019-06-09,33,2133XXRP,8028.58,8457.94,7509.71,6584.98,
982,21,2019-09-18,34,2134XXRP,24949.75,24858.83,24765.83,23692.83,
983,21,2019-03-05,35,2135XXRP,2507.0,2448,2979.0,2058.32,
984,21,2019-12-24,36,2136XXRP,1167.0,954.5,1306.5,2300.0,
985,21,2019-08-01,38,2138XXRP,53149.41,35528.41,46254.43,43368.69,
986,21,2019-10-13,40,2140XXRP,40832.35,38079.81,44366.41,43637.89,
987,21,2019-01-27,41,2141XXRP,1108.0,2401,2187.66,1691.0,
988,21,2019-05-28,42,2142XXRP,3556.79,3385.81,4350.46,4602.16,
989,21,2019-07-10,44,2144XXRP,4165.53,4053.61,3804.47,2948.6,
990,21,2019-01-13,45,2145XXRP,0.0,,,,
991,21,2019-09-20,46,2146XXRP,18080.31,17426.1,20863.62,16428.28,
992,21,2019-11-24,47,2147XXRP,0.0,,,,
993,21,2019-05-30,48,2148XXRP,0.0,,,,
994,21,2019-11-17,49,2149XXRP,10501.61,9202.02,13599.57,8276.93,
995,21,2019-08-19,50,2150XXRP,0.0,,,,
996,21,2019-07-06,37,2187XXRP,8916.71,7457.36,8926.45,7209.97,
997,21,2019-01-22,43,2193XXRP,711.6,456.46,697.0,528.76,
998,22,2019-06-09,1,221XXRP,20686.31,36372.35,23035.7,14843.93,
999,22,2019-06-26,2,222XXRP,51334.84,48267.27,50842.39,46873.95,
1000,22,2019-07-29,3,223XXRP,11113.54,9523.44,9399.87,8311.47,
1001,22,2019-08-06,4,224XXRP,32754.56,26260.15,26549.99,24727.13,
1002,22,2019-09-13,5,225XXRP,21893.91,28345.21,32180.92,19393.69,
1003,22,2019-09-15,6,226XXRP,5377.41,6825.2,5806.9,3944.4,
1004,22,2019-07-31,7,227XXRP,18882.15,20392.01,21501.16,17701.96,
1005,22,2019-01-19,8,228XXRP,40496.73,37039.3,36110.0,34057.18,
1006,22,2019-09-19,9,229XXRP,14965.71,17252.47,17847.71,14520.94,
1007,22,2019-08-26,10,2210XXRP,17305.14,16301.99,17835.16,19023.17,
1008,22,2019-12-16,11,2211XXRP,12140.93,12793.45,11352.92,12010.89,
1009,22,2019-02-02,12,2212XXRP,4027.77,3262.54,3617.14,3265.61,
1010,22,2019-07-08,13,2213XXRP,37684.16,32519.99,34631.53,34124.78,
1011,22,2019-04-15,14,2214XXRP,20553.97,20283.91,20113.78,16665.69,
1012,22,2019-01-10,16,2216XXRP,3781.94,7046.11,4144.83,4050.57,
1013,22,2019-03-10,17,2217XXRP,17470.12,17336.23,17793.43,17472.45,
1014,22,2019-04-12,18,2218XXRP,5544.4,12609,10451.49,1118.21,
1015,22,2019-05-03,19,2219XXRP,0.0,1,1.0,,
1016,22,2019-03-03,20,2220XXRP,8260.19,5762.83,8411.25,6722.05,
1017,22,2019-07-18,21,2221XXRP,5943.33,6191.29,5420.77,5278.29,
1018,22,2019-02-12,22,2222XXRP,15886.79,14436.21,15980.89,14208.96,
1019,22,2019-10-05,23,2223XXRP,25197.95,25185.19,22376.76,21707.48,
1020,22,2019-05-04,24,2224XXRP,7618.17,7436.09,5844.34,7733.02,
1021,22,2019-05-02,25,2225XXRP,6398.0,6732,6157.0,6153.25,
1022,22,2019-06-28,26,2226XXRP,7548.24,7576.94,7789.71,7323.17,
1023,22,2019-10-09,27,2227XXRP,2666.88,2012.88,2353.92,1863.84,
1024,22,2019-07-26,28,2228XXRP,1573.92,1317.77,1133.24,1065.05,
1025,22,2019-04-01,29,2229XXRP,6616.33,8112.02,7582.6,5783.61,
1026,22,2019-11-16,30,2230XXRP,4527.5,4598.99,4201.01,4310.0,
1027,22,2019-10-18,31,2231XXRP,2249.5,2244.25,2046.0,2667.5,
1028,22,2019-01-17,32,2232XXRP,5538.94,7548.84,9637.5,4297.12,
1029,22,2019-11-30,33,2233XXRP,8109.6,7173.77,6807.6,6717.27,
1030,22,2019-11-04,34,2234XXRP,21563.0,18936,20821.0,20627.26,
1031,22,2019-06-19,35,2235XXRP,2649.0,1966,2241.0,2411.0,
1032,22,2019-09-11,36,2236XXRP,438.0,296,110.0,631.0,
1033,22,2019-05-12,38,2238XXRP,65423.3,67649.77,57065.04,56221.39,
1034,22,2019-01-22,40,2240XXRP,57785.83,51166.37,55734.66,50550.0,
1035,22,2019-03-30,41,2241XXRP,553.0,742,600.0,376.0,
1036,22,2019-11-15,42,2242XXRP,5644.82,6251.74,6543.0,6606.83,
1037,22,2019-10-13,44,2244XXRP,5891.52,5347.77,4695.45,4355.49,
1038,22,2019-02-04,45,2245XXRP,55.31,,62.82,1.65,
1039,22,2019-03-25,46,2246XXRP,21911.7,20313.45,20897.71,18527.93,
1040,22,2019-01-08,47,2247XXRP,0.0,,398.0,,
1041,22,2019-08-10,48,2248XXRP,0.0,,,15.0,
1042,22,2019-02-14,49,2249XXRP,0.0,,,,
1043,22,2019-08-03,37,2287XXRP,15031.98,14597.2,13061.22,14473.52,
1044,22,2019-08-09,43,2293XXRP,2543.28,2166.73,1646.97,1594.69,
1045,23,2019-05-19,1,231XXRP,32452.79,50360.71,28504.7,23033.73,
1046,23,2019-09-14,2,232XXRP,67221.26,67613.66,70599.39,63655.05,
1047,23,2019-03-31,3,233XXRP,19124.33,17989.26,15994.98,14895.27,
1048,23,2019-08-22,4,234XXRP,26458.18,24528.12,24818.54,23580.99,
1049,23,2019-12-09,5,235XXRP,45586.61,40140.12,42646.85,37240.47,
1050,23,2019-12-10,6,236XXRP,9000.19,9093.79,11338.36,6411.19,
1051,23,2019-09-24,7,237XXRP,36293.71,37025.29,37483.46,34082.0,
1052,23,2019-07-01,8,238XXRP,41648.97,38424.81,39341.64,36516.35,
1053,23,2019-04-20,9,239XXRP,26344.24,27715.11,28777.76,27596.58,
1054,23,2019-03-07,10,2310XXRP,29407.35,24410.86,23925.8,24972.17,
1055,23,2019-07-22,11,2311XXRP,31672.77,31241.16,26268.36,23334.27,
1056,23,2019-05-26,12,2312XXRP,5617.9,5323.2,4538.22,5607.75,
1057,23,2019-10-29,13,2313XXRP,46901.3,42274.67,42184.4,39123.18,
1058,23,2019-04-10,14,2314XXRP,32058.85,31687.47,31392.32,27963.79,
1059,23,2019-01-27,16,2316XXRP,4269.59,5292.73,5888.94,6595.26,
1060,23,2019-04-06,17,2317XXRP,32416.6,31230.99,31031.4,29881.72,
1061,23,2019-07-27,18,2318XXRP,4276.0,14374.27,6333.17,958.31,
